"id","woman","birth_year","migration_background","urban","parental_edu","ability","university","income","owns_home","n_children","oracle_y0","oracle_y1"
2586,0,1966,1,1,11.9,-0.68,0,18.9,0,2,2.637,2.267
2587,0,1979,0,1,15.7,0.42,1,43.5,0,3,1.528,1.158
2588,1,1973,0,1,7.7,-0.2,0,33.4,1,2,2.356,1.736
2589,1,1961,0,1,16.9,1.77,1,55.9,1,1,1.856,1.236
2590,1,1966,0,0,14,-0.59,0,45.5,1,0,2.334,1.714
2591,1,1985,0,0,16.4,1.47,1,55.5,1,0,1.219,0.599
2592,0,1956,0,1,11.7,0.22,0,25.6,1,1,2.605,2.235
2593,1,1985,0,0,15.6,2.1,0,46.7,0,2,1.178,0.558
2594,1,1981,0,1,11.8,-1.21,1,36.5,1,1,1.963,1.343
2595,0,1984,0,1,9.8,-0.49,1,26.6,0,2,1.886,1.516
2596,1,1971,0,1,11,-1.71,0,25.6,1,4,2.432,1.812
2597,1,1955,1,1,7.6,1.37,0,32.8,0,6,2.989,2.369
2598,1,1983,0,1,15.5,0.57,1,42.3,0,1,1.381,0.761
2599,1,1964,0,1,13.6,-0.01,0,24.3,1,3,2.242,1.622
2600,0,1984,0,0,12.7,0.75,0,43,1,2,1.607,1.237
2601,0,1968,0,1,11.5,-0.95,0,11.8,0,2,2.386,2.016
2602,0,1968,0,0,8.8,-0.07,0,32.1,0,0,2.534,2.164
2603,0,1982,0,1,15,0.58,0,28.8,0,1,1.447,1.077
2604,1,1979,0,1,6.2,0,0,27.6,0,0,2.222,1.602
2605,1,1973,1,0,14,-0.1,1,33.6,1,1,2.273,1.653
2606,0,1980,0,0,10.9,0.14,0,25,0,0,1.955,1.585
2607,1,1975,0,1,11.8,0.16,0,35.1,1,4,1.961,1.341
2608,1,1972,1,1,14.7,-0.17,1,39.8,0,1,2.17,1.55
2609,0,1966,0,1,12.4,0.07,1,43.5,1,1,2.241,1.871
2610,0,1956,0,1,12.8,0.65,1,31.3,1,1,2.467,2.097
2611,1,1983,0,1,14.5,0.61,1,46.3,1,3,1.442,0.822
2612,1,1969,0,1,10.8,0.38,0,38,1,2,2.199,1.579
2613,0,1967,0,1,10.7,-0.74,0,22,0,2,2.441,2.071
2614,1,1981,0,0,13.2,-1.41,0,27.3,1,1,2,1.38
2615,0,1982,0,1,12.9,0.19,1,44.5,0,0,1.645,1.275
2616,1,1960,0,0,11.3,-0.78,0,21.7,0,3,2.746,2.126
2617,1,1971,1,0,11.6,-1.08,0,27.8,0,1,2.647,2.027
2618,1,1966,1,1,10.7,1.3,0,27.1,0,4,2.42,1.8
2619,0,1985,0,0,12.7,1.35,1,56.6,0,1,1.483,1.113
2620,1,1966,0,1,13.5,0.97,1,38.9,1,1,2.033,1.413
2621,0,1956,1,1,10.1,0.03,0,17.7,1,3,2.99,2.62
2622,0,1985,1,1,9.4,-0.32,0,30.9,0,2,2.103,1.733
2623,0,1958,1,1,8,-0.3,0,24.6,1,3,3.112,2.742
2624,0,1964,1,1,10.9,0.39,0,24.1,1,6,2.61,2.24
2625,1,1960,0,1,10.5,-0.48,1,29.7,0,2,2.654,2.034
2626,1,1963,0,1,7.8,-0.14,1,26.1,1,4,2.681,2.061
2627,1,1970,0,1,11.7,-1.01,0,24.3,1,1,2.313,1.693
2628,1,1966,0,1,11.2,-0.15,0,29.2,1,1,2.354,1.734
2629,0,1976,1,1,12,-0.45,0,20.7,0,2,2.255,1.885
2630,1,1974,0,0,12.1,-0.18,0,31.1,1,5,2.126,1.506
2631,0,1981,1,0,13.3,-0.04,1,46.5,0,1,2.038,1.668
2632,0,1964,1,0,8.1,0.2,0,25.9,1,4,2.926,2.556
2633,0,1957,0,1,8.9,-0.95,0,29.8,1,5,2.932,2.562
2634,1,1959,1,0,9.6,0.04,0,20.7,1,2,3.019,2.399
2635,1,1958,0,1,7.2,0.28,0,16.3,1,2,2.828,2.208
2636,1,1955,0,0,12,1.33,1,30.9,1,3,2.553,1.933
2637,1,1956,0,1,10.6,-0.03,1,42.2,0,2,2.715,2.095
2638,0,1976,0,0,13.1,-0.04,0,22.2,1,3,1.971,1.601
2639,0,1984,0,1,13.4,-1.66,0,21.6,1,1,1.823,1.453
2640,1,1979,0,0,11.9,0.15,1,51.6,1,3,1.92,1.3
2641,0,1962,0,0,10.4,0.41,0,22.5,1,4,2.558,2.188
2642,1,1969,1,1,8.7,-0.24,0,29.7,1,5,2.682,2.062
2643,0,1963,0,0,13.1,-0.66,1,28.2,1,3,2.506,2.136
2644,1,1957,0,1,7.2,0.03,0,23.6,0,2,2.898,2.278
2645,0,1961,0,0,14.1,0.37,0,29.3,1,3,2.353,1.983
2646,0,1974,1,0,9,-0.9,0,14.3,1,6,2.691,2.321
2647,0,1956,0,0,9.7,-0.61,0,25.5,1,6,2.962,2.592
2648,0,1964,1,0,16.2,1.75,1,51.4,0,0,2.155,1.785
2649,1,1968,0,1,13.1,-0.08,1,42.3,0,3,2.15,1.53
2650,0,1970,0,0,13,0.17,0,27.8,0,2,2.15,1.78
2651,0,1977,0,1,12.7,-0.89,1,43,1,3,1.991,1.621
2652,0,1960,0,1,12.5,0.67,1,43.3,1,3,2.348,1.978
2653,0,1965,1,1,11.5,-1.44,0,12.6,1,3,2.811,2.441
2654,0,1955,0,0,6.9,-2.32,0,11.5,0,3,3.44,3.07
2655,1,1981,1,1,15.4,-0.28,1,40.4,1,1,1.834,1.214
2656,1,1983,0,1,14.5,-0.47,1,40.6,1,1,1.605,0.985
2657,1,1983,1,0,13.1,-0.02,0,38.3,0,0,1.98,1.36
2658,1,1958,1,1,9.2,-0.74,0,24.1,1,5,3.097,2.477
2659,0,1961,1,0,12,-0.79,0,28.5,1,5,2.917,2.547
2660,1,1967,0,1,9.3,-0.32,0,24,1,0,2.471,1.851
2661,0,1985,1,0,11.8,-0.53,1,41,1,4,2.075,1.705
2662,0,1970,1,1,14.2,1,1,49.1,1,3,2.096,1.726
2663,0,1981,0,0,16.7,0.74,1,45.7,0,1,1.444,1.074
2664,0,1969,0,0,13.9,-0.57,1,31.9,1,4,2.235,1.865
2665,1,1972,0,0,12.4,0.58,0,38.4,0,1,2.061,1.441
2666,0,1974,0,0,11.7,-0.15,1,38.3,1,2,2.148,1.778
2667,1,1982,0,0,12.3,0.22,1,36.4,1,3,1.781,1.161
2668,1,1980,0,1,14.4,0.35,1,35.1,1,1,1.59,0.97
2669,1,1971,0,1,10.5,-0.13,0,24,1,3,2.228,1.608
2670,0,1985,0,1,13.3,0.39,1,41.4,1,0,1.487,1.117
2671,1,1980,0,1,10.8,1.06,1,40.1,0,0,1.723,1.103
2672,0,1963,0,0,10.4,1.55,1,41.9,1,0,2.354,1.984
2673,1,1969,0,1,6.2,-0.7,0,13.8,0,4,2.667,2.047
2674,0,1983,1,0,9.9,-0.94,0,27,1,5,2.33,1.96
2675,0,1965,0,1,16.6,0.23,0,30.6,1,2,1.972,1.602
2676,0,1982,0,1,14.8,0.22,0,36.7,0,3,1.515,1.145
2677,1,1967,1,1,11.1,-1.5,0,16.6,1,2,2.778,2.158
2678,0,1967,1,0,10,-1.12,0,22.7,0,2,2.895,2.525
2679,0,1963,0,0,17.8,1.08,1,43.7,0,0,1.932,1.562
2680,0,1956,0,1,12.4,-0.05,0,29.7,0,0,2.599,2.229
2681,0,1980,1,1,14.5,0.96,1,54.8,0,1,1.742,1.372
2682,0,1969,0,1,12.1,0.72,0,33.5,1,4,2.062,1.692
2683,1,1973,0,1,10.3,1,1,35,1,0,2.004,1.384
2684,1,1971,0,1,9.9,-0.99,0,27.5,1,3,2.396,1.776
2685,0,1970,1,1,14,-2.24,0,25.1,0,2,2.595,2.225
2686,0,1967,0,0,14.7,-0.75,1,38.6,1,1,2.277,1.907
2687,1,1983,0,1,13.6,0.04,1,48,1,1,1.587,0.967
2688,1,1969,0,1,9.3,-1.87,0,20.7,1,3,2.636,2.016
2689,0,1965,0,0,11,-0.97,1,35,1,1,2.625,2.255
2690,1,1961,0,0,11.7,-1.28,0,11.5,0,4,2.76,2.14
2691,0,1981,0,1,14.6,0.03,1,56.8,1,3,1.591,1.221
2692,1,1979,0,1,9.2,0.42,0,36.8,1,2,1.959,1.339
2693,1,1971,0,1,13.1,0.4,1,48,0,1,1.976,1.356
2694,0,1983,0,1,12.9,-0.13,0,33.7,1,0,1.66,1.29
2695,1,1971,0,0,12.4,-0.05,1,37.2,1,1,2.189,1.569
2696,1,1976,0,1,12.8,-0.24,0,38.9,1,1,1.921,1.301
2697,0,1963,1,0,12.7,1.36,1,44.7,1,2,2.479,2.109
2698,0,1984,0,0,14.9,0.17,1,42.1,1,3,1.548,1.178
2699,0,1959,0,0,11.8,-1.67,0,24.6,0,1,2.881,2.511
2700,1,1970,0,1,14.4,0.11,0,40.2,1,7,1.966,1.346
2701,1,1983,0,0,14.1,0.85,1,61.5,0,0,1.533,0.913
2702,1,1980,0,1,14.1,-0.32,1,50.8,0,0,1.711,1.091
2703,1,1964,0,0,11.7,0.4,1,40.8,1,1,2.407,1.787
2704,1,1961,1,1,11.4,0.44,0,28.4,1,2,2.672,2.052
2705,0,1955,0,1,10.7,-0.49,0,17.5,0,2,2.813,2.443
2706,1,1981,0,1,14.5,0.34,0,33.9,0,0,1.551,0.931
2707,1,1969,0,0,14.6,-1.36,0,34,1,3,2.308,1.688
2708,0,1976,1,1,8.1,0.16,0,21.9,1,3,2.423,2.053
2709,0,1976,0,0,10.3,0.41,0,30.7,1,3,2.09,1.72
2710,0,1982,1,0,17.2,0.94,1,43.3,1,0,1.597,1.227
2711,0,1977,0,0,11,1.45,1,49.6,1,0,1.854,1.484
2712,1,1970,0,0,9.8,1.34,1,42.1,0,1,2.187,1.567
2713,0,1963,0,0,7.9,-1.08,0,5.3,1,3,2.914,2.544
2714,0,1961,0,1,8,0.42,1,30.7,0,1,2.652,2.282
2715,1,1968,0,1,17.4,1.51,1,48,1,1,1.625,1.005
2716,1,1970,1,1,13.2,1.68,0,40.3,0,1,2.061,1.441
2717,0,1960,0,1,11.9,1.04,1,45.4,1,2,2.332,1.962
2718,0,1961,0,1,15.6,0.93,1,51.8,0,1,2.069,1.699
2719,1,1961,0,0,8.3,-1.42,0,12,1,2,3.007,2.387
2720,0,1956,0,0,12.8,1.13,0,33.4,0,2,2.496,2.126
2721,0,1968,0,1,11.5,0.16,0,28.5,0,1,2.22,1.85
2722,0,1984,0,1,10.8,0.55,1,42.8,1,2,1.663,1.293
2723,0,1973,1,1,14.7,-0.07,0,29.9,1,0,2.121,1.751
2724,0,1965,0,1,12.2,0.61,1,47.5,1,4,2.207,1.837
2725,0,1972,1,0,12.1,0.25,0,29.9,0,3,2.38,2.01
2726,0,1969,0,1,10.1,-0.27,0,28.1,1,2,2.343,1.973
2727,0,1970,0,0,8,0.42,0,26.6,1,2,2.445,2.075
2728,0,1959,0,0,10.1,-0.47,0,17,0,5,2.813,2.443
2729,1,1984,0,0,9.1,0.33,0,26.8,0,4,1.909,1.289
2730,0,1983,0,0,18.5,1.77,1,63.3,1,3,1.102,0.732
2731,0,1957,0,1,12.5,-0.86,0,22.8,0,4,2.681,2.311
2732,1,1968,0,0,13.9,-0.6,0,24.6,0,1,2.273,1.653
2733,1,1961,0,1,13.3,2.17,1,49.9,1,3,2.036,1.416
2734,0,1970,0,1,15.5,1.74,1,50.7,1,1,1.649,1.279
2735,0,1985,0,1,9.2,1,0,33.2,0,0,1.668,1.298
2736,0,1969,0,0,11.8,-0.67,0,29.8,1,1,2.391,2.021
2737,0,1965,0,1,10.6,-0.3,0,9.3,0,3,2.451,2.081
2738,0,1957,0,0,8.5,0.69,0,19.6,1,2,2.814,2.444
2739,1,1979,0,1,9.4,-1.24,1,33.4,1,0,2.196,1.576
2740,0,1971,1,1,13.2,0.21,1,32.2,0,3,2.247,1.877
2741,1,1973,0,1,12.9,0.82,0,21.8,1,1,1.858,1.238
2742,1,1983,0,0,8.7,-0.03,0,20.5,1,6,2.024,1.404
2743,0,1985,0,0,15.5,0.54,1,55.8,1,2,1.419,1.049
2744,1,1974,1,1,11,0.08,1,33.9,1,2,2.311,1.691
2745,1,1972,1,1,15.8,-1.14,1,33.7,0,2,2.242,1.622
2746,0,1985,0,1,14.3,-1.01,1,44.9,0,2,1.63,1.26
2747,0,1960,0,1,13.7,-0.81,1,45.2,1,2,2.49,2.12
2748,1,1960,0,0,15.8,1.55,1,44.2,0,0,2.097,1.477
2749,1,1983,0,0,16.7,0.19,1,40.9,1,1,1.46,0.84
2750,1,1960,0,0,12.3,0.26,1,26.1,1,0,2.523,1.903
2751,0,1981,0,1,10.7,0.15,0,32.3,0,0,1.833,1.463
2752,0,1973,0,0,15.3,0.24,1,42.2,1,2,1.885,1.515
2753,1,1961,0,0,10.1,0.64,1,36.9,1,3,2.579,1.959
2754,1,1966,0,1,10.6,0.33,0,33.5,0,3,2.321,1.701
2755,0,1964,0,0,16.8,1.14,1,42.4,0,3,1.955,1.585
2756,0,1974,0,0,14.8,0.96,1,61.8,0,1,1.776,1.406
2757,1,1970,0,0,12.8,0.99,1,61.1,1,1,2.04,1.42
2758,1,1968,0,0,10.3,0.6,0,25.6,0,1,2.333,1.713
2759,0,1973,0,1,11.4,0.64,0,24.6,0,2,1.985,1.615
2760,1,1971,0,0,8.4,-0.16,1,35.8,1,4,2.471,1.851
2761,1,1979,0,1,15.3,-0.65,1,42.7,0,1,1.714,1.094
2762,1,1963,0,1,11,1.23,0,39.7,0,0,2.262,1.642
2763,0,1956,0,0,6.8,-1.11,0,14.7,0,4,3.231,2.861
2764,0,1974,0,0,6.7,-1.27,0,6.3,1,5,2.65,2.28
2765,1,1958,0,1,11.1,-1.48,0,12.9,0,4,2.833,2.213
2766,1,1968,1,1,10,0.74,0,18.2,0,1,2.483,1.863
2767,0,1965,0,0,17.8,0.63,0,39.4,0,1,1.932,1.562
2768,1,1959,0,1,16.1,-0.45,1,37.9,1,0,2.311,1.691
2769,1,1964,1,1,10.2,0.47,0,17.7,0,4,2.646,2.026
2770,1,1965,0,0,7.5,-0.2,0,12.8,0,4,2.741,2.121
2771,1,1966,0,1,17.6,0.37,1,52.3,1,1,1.85,1.23
2772,1,1985,0,0,11.7,-1.94,0,22.1,0,5,2.043,1.423
2773,0,1972,1,1,11.8,0.26,1,29.3,0,1,2.298,1.928
2774,0,1965,0,1,9.8,2.02,1,45.6,1,3,2.156,1.786
2775,0,1958,0,0,13.1,0.32,1,49,1,0,2.529,2.159
2776,0,1957,0,0,10.2,-2.52,0,12.8,0,5,3.183,2.813
2777,1,1956,1,1,17.1,0.04,1,47.8,0,2,2.522,1.902
2778,0,1972,1,0,10.8,-0.48,0,26.1,1,5,2.576,2.206
2779,0,1979,0,1,9.7,-0.98,0,26.5,0,1,2.136,1.766
2780,0,1955,1,1,11.9,-0.56,0,26.5,0,2,2.993,2.623
2781,0,1965,0,1,14.7,0.88,0,40.8,1,1,2,1.63
2782,0,1978,0,0,11.5,0.9,1,43.1,0,2,1.868,1.498
2783,1,1962,0,0,10.2,-0.42,0,24.5,0,1,2.697,2.077
2784,1,1956,1,1,9.1,0.87,0,32,1,6,2.931,2.311
2785,1,1962,0,1,12.4,-1.64,0,22.2,1,4,2.633,2.013
2786,0,1956,1,1,10,-0.71,0,26.1,0,2,3.107,2.737
2787,1,1976,0,1,12.7,-0.02,1,52.5,0,0,1.895,1.275
2788,1,1973,0,0,11.7,-0.22,0,28.2,0,1,2.193,1.573
2789,1,1971,0,1,14.1,-0.36,0,28.9,0,1,2.023,1.403
2790,1,1975,0,0,11,-0.61,1,34,0,1,2.231,1.611
2791,1,1959,0,1,13.7,-1.28,0,16.1,1,3,2.595,1.975
2792,1,1983,0,1,13.4,0.49,0,44.5,1,1,1.534,0.914
2793,1,1960,0,0,12.1,-1.14,0,23,0,5,2.747,2.127
2794,0,1972,0,1,16,1.37,1,45.2,0,1,1.603,1.233
2795,0,1955,0,0,9.7,0.13,0,33.2,0,3,2.886,2.516
2796,0,1965,0,1,7.4,-0.22,0,28.4,0,4,2.651,2.281
2797,0,1964,0,1,9.6,-0.88,0,32.6,1,2,2.638,2.268
2798,0,1969,0,1,11.7,2.92,1,46.8,1,2,1.758,1.388
2799,1,1975,0,0,9.4,-1.5,0,21.4,1,3,2.47,1.85
2800,0,1958,0,1,11.2,0.43,0,35.2,0,0,2.539,2.169
2801,1,1966,1,0,5.1,-0.81,0,15.5,1,5,3.209,2.589
2802,0,1957,1,0,14.3,0.09,0,35.6,1,2,2.768,2.398
2803,0,1975,0,0,12.7,0.38,1,42.8,0,2,1.968,1.598
2804,0,1964,0,1,8.1,-1.02,0,10,0,2,2.758,2.388
2805,0,1962,0,0,18.2,0.12,1,45.3,1,1,2.083,1.713
2806,0,1975,0,1,13.3,0.37,1,32.8,1,1,1.83,1.46
2807,1,1957,0,0,11.1,0.01,1,29,1,4,2.742,2.122
2808,1,1968,1,0,10.3,-0.14,0,12.9,1,1,2.695,2.075
2809,1,1965,0,0,11.3,-0.74,0,13.3,0,1,2.57,1.95
2810,0,1955,0,1,7.5,-2.57,0,11.1,1,5,3.337,2.967
2811,0,1962,0,1,12.5,-0.26,1,37.9,1,4,2.42,2.05
2812,1,1964,0,0,11.2,-0.66,0,19.1,1,2,2.598,1.978
2813,0,1962,0,1,7.3,1.05,1,41.3,1,4,2.569,2.199
2814,1,1978,0,1,13.3,1.54,1,54.8,1,1,1.553,0.933
2815,0,1957,0,0,12.2,1.71,1,57.1,0,1,2.414,2.044
2816,0,1980,0,0,17.4,-0.7,1,37,0,2,1.648,1.278
2817,1,1983,0,0,15.7,1.13,1,46.8,0,1,1.385,0.765
2818,0,1955,0,0,10.6,-1.52,0,10.7,0,0,3.073,2.703
2819,0,1982,0,0,9.9,0.18,0,23,1,0,1.947,1.577
2820,1,1973,0,1,12.2,1.41,1,49.8,1,2,1.815,1.195
2821,0,1960,0,0,13.4,-0.59,1,36.8,1,1,2.578,2.208
2822,1,1960,0,1,12.1,-2.01,0,12,0,2,2.778,2.158
2823,1,1976,0,1,9.2,-0.49,0,30.3,0,3,2.198,1.578
2824,0,1976,0,0,10,-0.59,1,37.6,0,4,2.259,1.889
2825,0,1974,1,0,12.9,-0.29,1,33.5,1,1,2.34,1.97
2826,0,1959,0,1,13.4,1.42,0,41.4,1,5,2.21,1.84
2827,0,1957,0,0,14.5,0.53,1,39.3,1,3,2.439,2.069
2828,0,1968,0,1,10.7,1.24,0,29,1,5,2.11,1.74
2829,1,1968,0,0,14,-1.28,0,23.3,0,5,2.369,1.749
2830,1,1979,0,1,12.8,-2.38,0,4.3,0,5,2.139,1.519
2831,0,1970,0,1,15,1.23,0,46,1,2,1.759,1.389
2832,1,1959,0,0,18.2,-0.08,0,34.2,1,4,2.216,1.596
2833,1,1961,0,0,8.7,-1.84,0,17,1,1,3.044,2.424
2834,1,1974,0,1,15.2,0.55,1,52.1,1,1,1.71,1.09
2835,0,1960,0,0,12.8,0.8,0,33.2,0,1,2.409,2.039
2836,0,1970,0,1,14.5,-0.23,0,26.1,1,2,2.01,1.64
2837,1,1980,0,0,12.8,1.2,1,44.8,1,0,1.668,1.048
2838,1,1964,0,0,14.6,2.22,1,54.8,0,0,1.94,1.32
2839,0,1961,0,0,9.1,0.87,1,32.5,1,5,2.611,2.241
2840,1,1979,0,1,11.9,-0.36,0,26.2,1,1,1.897,1.277
2841,1,1978,0,0,13.2,2.43,1,43.3,1,0,1.526,0.906
2842,1,1975,0,1,17.1,0.11,1,43.8,1,3,1.616,0.996
2843,0,1979,1,1,13,1.22,1,48.2,1,3,1.836,1.466
2844,0,1959,0,1,14.5,0.57,1,45.2,0,2,2.265,1.895
2845,1,1963,0,0,14.8,-0.07,1,48.9,1,4,2.304,1.684
2846,1,1979,0,0,10.2,1.1,1,43.6,1,0,1.891,1.271
2847,1,1973,0,0,12.2,-0.05,0,32.2,1,1,2.135,1.515
2848,0,1984,0,0,16.5,-0.28,1,48.6,0,0,1.509,1.139
2849,0,1957,0,1,11.9,-0.57,0,25.5,0,1,2.677,2.307
2850,0,1972,0,0,11.2,-0.45,1,34.5,1,1,2.295,1.925
2851,0,1958,0,1,13.8,-1.97,0,14.8,0,2,2.726,2.356
2852,1,1972,0,1,15.1,-0.92,1,46.4,1,0,2.006,1.386
2853,0,1959,1,1,9,-0.27,0,30,1,1,3.007,2.637
2854,1,1973,0,1,10.7,0.18,0,31.1,0,2,2.099,1.479
2855,0,1979,0,1,11.7,1.51,1,46.8,1,3,1.629,1.259
2856,1,1956,0,1,12.1,0.15,0,30.7,0,2,2.589,1.969
2857,0,1962,0,1,9.3,0.16,1,23.4,1,7,2.57,2.2
2858,0,1971,0,1,6,0.31,0,31,1,4,2.461,2.091
2859,1,1984,0,0,14.5,-0.31,0,28.1,0,1,1.646,1.026
2860,1,1961,0,1,14.1,-0.02,1,42.5,1,0,2.312,1.692
2861,0,1959,0,0,8.4,-0.83,0,14.5,1,3,2.98,2.61
2862,0,1984,0,0,15.3,0.11,1,35.2,1,2,1.53,1.16
2863,0,1982,0,1,17.7,1.91,1,59.8,1,0,1.068,0.698
2864,1,1979,1,1,13.1,-0.36,1,27.8,0,3,2.067,1.447
2865,1,1975,0,0,12.6,0.96,1,48.7,1,2,1.888,1.268
2866,0,1960,0,0,8.2,0.23,0,22.6,0,0,2.801,2.431
2867,1,1967,0,0,14.2,-0.05,1,41.1,0,1,2.205,1.585
2868,1,1968,0,1,13.2,-1.19,0,24.3,0,1,2.309,1.689
2869,0,1978,0,1,10.5,0.27,0,17.2,0,3,1.929,1.559
2870,1,1963,1,0,9.2,0,0,25.8,0,4,2.916,2.296
2871,0,1961,0,0,8,1.22,0,37.2,0,2,2.632,2.262
2872,1,1960,0,0,13.2,-1.03,0,18.4,0,7,2.657,2.037
2873,0,1955,1,0,5.5,-1,0,17.2,0,3,3.585,3.215
2874,1,1955,1,1,10,-1.87,0,19.6,0,1,3.315,2.695
2875,0,1975,0,1,11.2,0.09,0,30.5,0,2,2.011,1.641
2876,0,1956,0,1,14.1,-0.57,0,31.8,1,2,2.564,2.194
2877,1,1985,0,1,5.2,-0.63,1,25.7,0,0,2.179,1.559
2878,0,1962,0,1,9.6,-0.4,0,25.1,1,4,2.634,2.264
2879,1,1964,0,0,8.3,-1.35,0,17.2,0,1,2.895,2.275
2880,1,1968,0,0,10.3,-0.08,0,23.3,0,2,2.435,1.815
2881,0,1972,1,1,10.2,-0.56,1,36.4,1,3,2.527,2.157
2882,0,1978,0,1,15.5,0.57,1,53.3,1,2,1.552,1.182
2883,1,1972,0,1,14,0.83,1,49.7,0,1,1.816,1.196
2884,1,1974,0,1,12.3,0.63,1,43.3,1,1,1.891,1.271
2885,1,1963,1,1,10.5,0.27,0,16.1,1,6,2.689,2.069
2886,0,1974,0,1,12.3,2.12,1,56.6,0,0,1.668,1.298
2887,0,1959,1,0,10.8,0.48,0,36.1,1,0,2.873,2.503
2888,0,1984,0,1,8.8,0.1,0,28.8,0,0,1.864,1.494
2889,0,1969,0,1,10,0.16,0,24.9,1,4,2.285,1.915
2890,1,1960,0,1,9,-1.47,0,15.4,0,1,2.902,2.282
2891,1,1981,0,0,13.9,0.1,1,44.2,1,1,1.726,1.106
2892,1,1972,0,1,9,-1.92,0,10.2,0,2,2.562,1.942
2893,1,1960,0,0,11.3,0.11,0,23.6,0,1,2.612,1.992
2894,1,1973,0,1,13.9,-0.05,0,27.8,1,4,1.922,1.302
2895,1,1983,0,1,15.9,-0.58,1,44.1,0,0,1.528,0.908
2896,1,1965,0,1,8.8,-0.66,0,20.3,1,5,2.623,2.003
2897,1,1960,0,1,12.8,0.9,1,43.6,1,2,2.293,1.673
2898,1,1980,1,0,10.9,-0.5,0,25.8,0,2,2.3,1.68
2899,1,1968,0,0,4.5,-0.17,1,26.7,1,3,2.835,2.215
2900,0,1981,0,1,11.2,-0.77,1,45.5,1,2,1.936,1.566
2901,1,1968,0,0,15,-0.3,1,41.5,1,2,2.156,1.536
2902,0,1959,0,0,12.8,-1.19,1,32.5,1,2,2.741,2.371
2903,0,1985,0,1,11.8,1.03,1,41.4,1,3,1.492,1.122
2904,1,1983,0,0,12.8,-1.83,0,24.5,0,0,2.021,1.401
2905,0,1968,1,0,10.3,-0.47,0,29.5,0,3,2.744,2.374
2906,0,1975,0,0,12.2,0.25,0,27.9,1,3,2.021,1.651
2907,0,1982,0,0,13.6,0.94,1,52.6,1,2,1.587,1.217
2908,0,1983,0,1,10.1,0.63,1,44.7,1,1,1.733,1.363
2909,0,1974,1,1,12.9,1.18,0,42.1,1,5,2.02,1.65
2910,1,1964,0,1,9.3,-0.64,0,27.6,1,3,2.621,2.001
2911,1,1972,0,1,14.9,0.02,0,31.7,0,2,1.879,1.259
2912,1,1959,0,1,9,-2.38,0,3.8,1,4,3.073,2.453
2913,0,1961,0,0,7.5,-1.18,0,20,1,8,3.025,2.655
2914,0,1972,1,0,12.2,0.94,0,32.9,0,3,2.269,1.899
2915,0,1979,0,0,13,-1.31,1,39.2,0,0,2.067,1.697
2916,1,1967,0,0,11.2,-0.26,0,21,0,1,2.437,1.817
2917,0,1968,0,1,11.8,0.09,0,15.8,0,2,2.209,1.839
2918,0,1970,0,0,9.9,0.63,1,47,1,3,2.288,1.918
2919,1,1958,1,1,11,-0.42,0,21.2,0,2,2.93,2.31
2920,0,1965,0,1,15.3,1.27,1,52.7,0,0,1.903,1.533
2921,1,1972,0,1,14.3,-0.03,1,53,1,1,1.926,1.306
2922,0,1983,0,0,16.1,0.48,1,55.4,1,1,1.455,1.085
2923,0,1981,1,1,10,-0.71,0,16.6,1,3,2.258,1.888
2924,0,1958,0,1,10.7,0.6,1,40.4,1,3,2.546,2.176
2925,0,1972,0,1,7.9,0.12,0,18.7,0,1,2.329,1.959
2926,1,1958,0,0,14.2,0.47,1,47.5,1,1,2.433,1.813
2927,1,1971,0,1,10.3,-0.41,0,23.3,0,3,2.283,1.663
2928,1,1966,0,0,10.6,-1.17,0,18.1,1,3,2.647,2.027
2929,1,1962,0,1,10.7,-0.15,0,22.6,0,3,2.524,1.904
2930,1,1981,0,0,15.1,0.72,1,45.5,1,0,1.555,0.935
2931,1,1965,1,1,8.2,-0.88,0,21.6,0,3,2.946,2.326
2932,1,1957,1,1,12.7,0.34,0,34,0,3,2.737,2.117
2933,1,1955,0,0,9.6,0.16,0,34.3,0,3,2.888,2.268
2934,0,1976,0,1,13.2,0.63,1,45.8,0,0,1.764,1.394
2935,0,1982,0,1,12.1,0.41,1,48.1,1,2,1.666,1.296
2936,1,1977,1,1,13,1.2,1,47.4,1,2,1.907,1.287
2937,1,1960,1,1,13.3,0.24,1,46.1,1,3,2.61,1.99
2938,0,1984,1,1,9.8,0.61,0,27.5,0,0,1.971,1.601
2939,1,1979,0,1,7,1.15,0,32.2,1,1,1.996,1.376
2940,0,1974,0,1,11.4,1.11,0,39.4,0,1,1.88,1.51
2941,0,1965,0,1,9.6,0.67,0,45.2,0,0,2.371,2.001
2942,1,1983,1,0,16,1.35,1,60,0,0,1.582,0.962
2943,0,1976,0,1,10.6,-0.77,0,27.9,0,2,2.147,1.777
2944,0,1984,1,0,13.8,-0.31,0,22.6,0,3,1.943,1.573
2945,1,1980,0,1,8.3,-0.32,0,23.6,0,4,2.096,1.476
2946,1,1962,0,1,12.1,2.19,1,54.9,1,2,2.079,1.459
2947,0,1985,0,0,17,1.08,1,51.7,1,1,1.238,0.868
2948,1,1957,0,1,11.5,-0.27,1,32.7,1,3,2.659,2.039
2949,1,1984,0,1,12.9,-0.45,0,34.3,0,1,1.673,1.053
2950,1,1974,0,1,12.7,-0.24,1,38.3,1,2,1.996,1.376
2951,0,1973,0,0,9.1,0.02,0,15.9,1,0,2.331,1.961
2952,1,1955,0,1,7,-1.48,0,20.4,1,3,3.207,2.587
